date,ticker,rank,score,signal,nikkei_uptrend,up_prob,flat_prob,down_prob,price,take_profit,stop_loss,return,hold_days,result,exit_price
2024-05-20,9509.T,1,64.73,🔴 買わない,False,33.17,36.2,30.63,1393.2774658203125,1634.0,1273.0,17.0649,5,HOLD,1631.0382080078125
2024-05-20,8031.T,2,53.05,🔴 買わない,False,34.79,31.5,33.71,3867.478515625,4154.0,3724.0,-0.0611,5,TIMEOUT_LOSS,3865.11474609375
2024-05-20,4980.T,3,51.61,🔴 買わない,False,30.0,41.22,28.79,2017.6844482421875,2247.0,1903.0,2.16,5,HOLD,2061.265869140625
2024-05-21,9509.T,1,64.92,🔴 買わない,False,33.79,34.36,31.84,1452.2420654296875,1699.0,1329.0,9.6922,5,HOLD,1592.9964599609375
2024-05-21,8031.T,2,52.18,🔴 買わない,False,31.91,30.71,37.38,3951.636474609375,4239.0,3808.0,-3.6349,2,LOSS,3808.0
2024-05-21,7269.T,3,51.92,🔴 買わない,False,31.05,39.54,29.41,1763.123291015625,1926.0,1682.0,0.7315,5,HOLD,1776.0206298828125
2024-05-22,9509.T,1,64.45,🔴 買わない,False,32.24,32.39,35.37,1389.9488525390625,1645.0,1263.0,18.3497,4,WIN,1645.0
2024-05-22,7269.T,2,51.11,🔴 買わない,False,28.35,37.82,33.82,1752.1365966796875,1911.0,1673.0,0.8724,5,HOLD,1767.4224853515625
2024-05-22,4980.T,3,50.78,🔴 買わない,False,27.23,40.05,32.72,2036.317138671875,2271.0,1919.0,2.4038,5,HOLD,2085.26708984375
2024-05-23,9984.T,1,53.2,🔴 買わない,False,35.3,32.05,32.65,2165.572265625,2342.0,2077.0,3.5739,5,HOLD,2242.967529296875
2024-05-23,9509.T,2,52.23,🔴 買わない,False,32.06,36.91,31.03,1402.7879638671875,1664.0,1272.0,18.6209,3,WIN,1664.0
2024-05-23,5803.T,3,52.03,🔴 買わない,False,31.41,39.49,29.1,494.4371337890625,559.0,462.0,13.0579,3,WIN,559.0
2024-05-24,9509.T,1,61.65,🟡 監視(拮抗),False,33.02,34.69,32.29,1473.1651611328125,1745.0,1337.0,-0.4196,5,TIMEOUT_LOSS,1466.9832763671875
2024-05-24,5803.T,2,49.56,🟡 監視(拮抗),False,33.31,33.11,33.58,518.544189453125,586.0,485.0,-4.025,5,TIMEOUT_LOSS,497.6730041503906
2024-05-24,8031.T,3,48.39,🔴 買わない,False,29.4,34.95,35.65,3864.6416015625,4141.0,3726.0,-3.5874,3,LOSS,3726.0
2024-05-28,9509.T,1,61.7,🟡 監視(拮抗),False,33.21,33.71,33.08,1631.0382080078125,1918.0,1488.0,-8.7698,2,LOSS,1488.0
2024-05-28,8306.T,2,52.04,🟡 監視,False,41.57,26.33,32.11,1519.8035888671875,1616.0,1472.0,3.4091,5,HOLD,1571.614990234375
2024-05-28,5803.T,3,50.0,🔴 買わない,False,34.77,32.58,32.65,552.682373046875,617.0,521.0,-5.7325,2,LOSS,521.0
2024-05-29,9509.T,1,57.79,🔴 買わない,False,30.31,34.61,35.08,1592.9964599609375,1891.0,1444.0,-9.3532,3,LOSS,1444.0
2024-05-29,8306.T,2,48.64,🟡 監視,False,40.38,26.24,33.38,1528.2054443359375,1623.0,1481.0,0.3665,5,HOLD,1533.8067626953125
2024-05-29,5803.T,3,46.08,🟡 監視(拮抗),False,31.88,35.6,32.52,530.3550415039062,596.0,497.0,-6.2892,3,LOSS,497.0
2024-05-30,9509.T,1,57.31,🔴 買わない,False,28.71,31.94,39.35,1505.0250244140625,1807.0,1354.0,-4.3602,5,TIMEOUT_LOSS,1439.403076171875
2024-05-30,5803.T,2,45.92,🔴 買わない,False,31.34,36.29,32.37,522.265380859375,587.0,490.0,-6.178,3,LOSS,490.0
2024-05-30,8306.T,3,45.87,🔴 買わない,False,31.15,30.18,38.67,1521.203857421875,1617.0,1473.0,1.2887,5,HOLD,1540.8082275390625
2024-05-31,8306.T,1,60.63,🔴 買わない,False,39.79,26.49,33.71,1547.809814453125,1646.0,1499.0,-3.1535,5,LOSS,1499.0
2024-05-31,9509.T,2,57.34,🔴 買わない,False,28.82,36.6,34.58,1568.7449951171875,1861.0,1423.0,-9.2905,2,LOSS,1423.0
2024-05-31,9984.T,3,46.27,🔴 買わない,False,32.48,32.62,34.9,2242.967529296875,2435.0,2147.0,8.5615,4,WIN,2435.0
2024-06-03,8306.T,1,54.19,🔴 買わない,False,38.59,27.87,33.53,1583.2843017578125,1686.0,1532.0,-3.2391,2,LOSS,1532.0
2024-06-03,7269.T,2,52.81,🟡 監視(拮抗),False,34.01,32.35,33.64,1807.070068359375,1954.0,1734.0,-4.0436,2,LOSS,1734.0
2024-06-03,4980.T,3,52.68,🔴 買わない,False,33.57,38.37,28.06,2136.427490234375,2381.0,2014.0,1.8773,5,HOLD,2176.53466796875
2024-06-04,8306.T,1,51.59,🟡 監視,False,40.1,27.54,32.36,1571.614990234375,1676.0,1519.0,-3.3478,3,LOSS,1519.0
2024-06-04,4980.T,2,49.89,🔴 買わない,False,34.42,35.01,30.57,2149.059814453125,2391.0,2028.0,4.8788,5,HOLD,2253.9072265625
2024-06-04,7269.T,3,49.57,🟡 監視(拮抗),False,33.36,32.89,33.75,1773.63232421875,1917.0,1702.0,2.801,5,HOLD,1823.3111572265625
2024-06-05,9984.T,1,46.27,🟡 監視(拮抗),False,32.49,34.18,33.33,2336.734375,2536.0,2237.0,3.0043,5,HOLD,2406.935791015625
2024-06-05,8306.T,2,45.8,🔴 買わない,False,30.92,29.89,39.19,1533.8067626953125,1630.0,1486.0,-1.4912,5,TIMEOUT_LOSS,1510.934814453125
2024-06-05,4980.T,3,44.79,🔴 買わない,False,27.55,39.83,32.62,2100.42578125,2323.0,1989.0,10.5966,5,WIN,2323.0
2024-06-06,9984.T,1,53.15,🔴 買わない,False,35.13,33.84,31.03,2369.23046875,2588.0,2260.0,2.3139,5,HOLD,2424.0517578125
2024-06-06,8306.T,2,52.97,🔴 買わない,False,34.55,31.99,33.46,1540.8082275390625,1634.0,1494.0,-3.0379,5,LOSS,1494.0
2024-06-06,4980.T,3,51.11,🔴 買わない,False,28.35,45.66,25.98,2116.847412109375,2342.0,2004.0,10.6362,5,WIN,2342.0
2024-06-07,8306.T,1,51.74,🔴 買わない,False,30.43,30.89,38.68,1514.6690673828125,1612.0,1466.0,-3.2132,5,LOSS,1466.0
2024-06-07,9984.T,2,51.26,🔴 買わない,False,28.83,37.54,33.63,2355.587158203125,2572.0,2247.0,6.3606,5,HOLD,2505.415771484375
2024-06-07,4980.T,3,50.36,🔴 買わない,False,25.82,41.81,32.37,2141.480224609375,2366.0,2029.0,10.4843,4,WIN,2366.0
2024-06-10,9984.T,1,52.74,🔴 買わない,False,33.77,40.92,25.31,2412.14501953125,2631.0,2303.0,4.0724,5,HOLD,2510.377197265625
2024-06-10,8306.T,2,52.62,🔴 買わない,False,33.36,35.1,31.55,1539.8746337890625,1638.0,1491.0,-3.1739,3,LOSS,1491.0
2024-06-10,4980.T,3,51.77,🔴 買わない,False,30.53,44.1,25.37,2176.53466796875,2392.0,2069.0,9.8995,3,WIN,2392.0
2024-06-11,4980.T,1,53.2,🔴 買わない,False,35.3,34.19,30.51,2253.9072265625,2479.0,2142.0,7.4121,5,HOLD,2420.96875
2024-06-11,9984.T,2,53.0,🔴 買わない,False,34.64,41.03,24.32,2398.50146484375,2616.0,2290.0,4.7161,5,HOLD,2511.617431640625
2024-06-11,7269.T,3,52.03,🔴 買わない,False,31.4,35.4,33.19,1823.3111572265625,1953.0,1758.0,-3.582,3,LOSS,1758.0
2024-06-12,4980.T,1,65.32,🔴 買わない,False,35.12,32.8,32.08,2325.595458984375,2557.0,2210.0,5.6083,5,HOLD,2456.02294921875
2024-06-12,7269.T,2,52.32,🔴 買わない,False,32.37,33.98,33.65,1819.4898681640625,1951.0,1754.0,-3.5994,2,LOSS,1754.0
2024-06-12,9984.T,3,52.25,🔴 買わない,False,32.13,45.91,21.97,2406.935791015625,2612.0,2304.0,5.2252,5,HOLD,2532.702880859375
2024-06-13,4980.T,1,65.16,🔴 買わない,False,34.61,32.58,32.82,2272.22412109375,2524.0,2146.0,5.6706,5,HOLD,2401.072509765625
2024-06-13,9984.T,2,53.83,🔴 買わない,False,37.4,33.95,28.64,2424.0517578125,2636.0,2318.0,1.1973,5,HOLD,2453.07470703125
2024-06-13,8058.T,3,48.47,🟡 監視(拮抗),False,33.75,33.17,33.08,2959.80810546875,3148.0,2866.0,-3.1694,4,LOSS,2866.0
2024-06-14,9984.T,1,64.27,🔴 買わない,False,31.62,32.02,36.36,2505.415771484375,2734.0,2391.0,-1.2772,5,TIMEOUT_LOSS,2473.416015625
2024-06-14,4980.T,2,51.97,🔴 買わない,False,31.19,32.84,35.97,2396.96728515625,2660.0,2265.0,-2.108,5,TIMEOUT_LOSS,2346.4384765625
2024-06-14,7269.T,3,49.34,🔴 買わない,False,32.58,29.6,37.82,1772.1993408203125,1907.0,1705.0,-3.7919,1,LOSS,1705.0
2024-06-17,9984.T,1,46.59,🔴 買わない,False,33.55,36.91,29.54,2510.377197265625,2749.0,2391.0,-1.7984,5,TIMEOUT_LOSS,2465.230224609375
2024-06-17,4980.T,2,46.19,🟡 監視(拮抗),False,32.21,34.96,32.83,2315.489501953125,2582.0,2182.0,-1.9367,5,TIMEOUT_LOSS,2270.64501953125
2024-06-17,7269.T,3,31.56,🔴 買わない,False,34.18,33.17,32.65,1707.712158203125,1854.0,1634.0,1.986,5,HOLD,1741.6275634765625
2024-06-18,4980.T,1,58.39,🟡 監視(拮抗),False,32.31,35.5,32.19,2420.96875,2703.0,2280.0,-5.8228,4,LOSS,2280.0
2024-06-18,9984.T,2,45.38,🔴 買わない,False,29.54,46.63,23.83,2511.617431640625,2752.0,2391.0,-0.2963,5,TIMEOUT_LOSS,2504.175537109375
2024-06-18,8306.T,3,30.78,🟡 監視(拮抗),False,31.57,37.8,30.62,1441.85302734375,1543.0,1391.0,7.0151,5,WIN,1543.0
2024-06-20,4980.T,1,46.4,🔴 買わない,False,32.93,35.96,31.11,2456.02294921875,2755.0,2306.0,-6.1084,3,LOSS,2306.0
2024-06-20,9984.T,2,45.69,🔴 買わない,False,30.55,46.54,22.92,2532.702880859375,2776.0,2411.0,-4.8053,3,LOSS,2411.0
2024-06-20,7269.T,3,30.47,🟡 監視(拮抗),False,30.54,38.26,31.2,1748.7928466796875,1895.0,1676.0,-1.475,5,TIMEOUT_LOSS,1722.9981689453125
2024-06-21,9984.T,1,58.55,🔴 買わない,False,32.83,37.5,29.67,2453.07470703125,2715.0,2322.0,5.0663,5,HOLD,2577.353759765625
2024-06-21,4980.T,2,58.2,🟡 監視(拮抗),False,31.68,36.02,32.3,2401.072509765625,2695.0,2254.0,-6.1253,2,LOSS,2254.0
2024-06-21,8031.T,3,39.62,🔴 買わない,False,34.67,31.82,33.51,3507.20751953125,3736.0,3393.0,-1.5638,5,TIMEOUT_LOSS,3452.36279296875
2024-06-24,9984.T,1,52.44,🔴 買わない,False,32.79,43.87,23.34,2473.416015625,2743.0,2339.0,5.3555,5,HOLD,2605.880615234375
2024-06-24,4980.T,2,52.42,🔴 買わない,False,32.69,40.13,27.17,2346.4384765625,2639.0,2200.0,-0.6326,5,TIMEOUT_LOSS,2331.595458984375
2024-06-24,8306.T,3,37.32,🟡 監視(拮抗),False,33.11,33.76,33.13,1474.52685546875,1572.0,1426.0,6.6105,4,WIN,1572.0
2024-06-25,7203.T,1,49.6,🔴 買わない,False,37.51,33.72,28.77,3095.794677734375,3323.0,2982.0,1.1226,5,HOLD,3130.54736328125
2024-06-25,4980.T,2,49.41,🔴 買わない,False,32.83,43.77,23.4,2270.64501953125,2578.0,2117.0,2.9207,5,HOLD,2336.96435546875
2024-06-25,8031.T,3,47.36,🟡 監視,False,40.18,31.32,28.51,3520.445556640625,3720.0,3421.0,1.2356,5,HOLD,3563.94287109375
2024-06-26,8306.T,1,53.68,🔴 買わない,False,36.89,30.88,32.23,1542.2086181640625,1642.0,1493.0,6.4707,4,WIN,1642.0
2024-06-26,7269.T,2,37.6,🔴 買わない,False,34.02,36.78,29.21,1734.46240234375,1862.0,1671.0,-2.0655,5,TIMEOUT_LOSS,1698.6363525390625
2024-06-26,9984.T,3,37.57,🔴 買わない,False,33.92,44.73,21.35,2504.175537109375,2743.0,2385.0,6.0426,5,HOLD,2655.49267578125
2024-06-27,8306.T,1,53.77,🔴 買わない,False,37.2,30.75,32.06,1553.8779296875,1649.0,1507.0,6.1216,3,WIN,1649.0
2024-06-27,7203.T,2,50.0,🔴 買わない,False,38.84,32.24,28.93,3064.799072265625,3283.0,2956.0,1.7162,5,HOLD,3117.397705078125
2024-06-27,9984.T,3,37.64,🔴 買わない,False,34.15,44.6,21.25,2514.097900390625,2749.0,2396.0,9.3434,5,WIN,2749.0
2024-06-28,8306.T,1,66.66,🔴 買わない,False,39.6,28.46,31.94,1614.0911865234375,1718.0,1562.0,6.4376,4,WIN,1718.0
2024-06-28,9509.T,2,42.9,🔴 買わない,False,31.41,47.04,21.56,1135.544921875,1309.0,1049.0,-7.6214,4,LOSS,1049.0
2024-06-28,7269.T,3,38.41,🔴 買わない,False,36.73,30.08,33.19,1768.377685546875,1900.0,1703.0,-3.697,3,LOSS,1703.0
2024-07-01,8306.T,1,53.38,🟡 監視(拮抗),False,35.91,28.57,35.52,1632.761962890625,1736.0,1581.0,1.0006,5,HOLD,1649.098876953125
2024-07-01,7269.T,2,50.43,🔴 買わない,False,36.2,33.29,30.51,1751.658935546875,1894.0,1681.0,-4.0338,5,LOSS,1681.0
2024-07-01,9509.T,3,41.36,🔴 買わない,False,26.26,56.35,17.39,1116.048583984375,1285.0,1031.0,-7.6205,4,LOSS,1031.0
2024-07-02,8306.T,1,66.33,🔴 買わない,False,38.5,28.37,33.12,1690.6414794921875,1803.0,1635.0,-0.9939,5,TIMEOUT_LOSS,1673.837890625
2024-07-02,9984.T,2,52.7,🔴 買わない,False,33.65,41.13,25.23,2617.04345703125,2864.0,2493.0,9.4365,3,WIN,2864.0
2024-07-02,8058.T,3,41.54,🔴 買わない,False,37.01,31.32,31.68,3150.1552734375,3354.0,3048.0,-0.1795,5,TIMEOUT_LOSS,3144.501708984375
2024-07-03,8306.T,1,54.96,🟡 監視,False,41.16,30.92,27.92,1681.30615234375,1792.0,1626.0,-0.4997,5,TIMEOUT_LOSS,1672.904296875
2024-07-03,9984.T,2,54.31,🔴 買わない,False,39.01,38.1,22.89,2655.49267578125,2895.0,2536.0,9.0193,3,WIN,2895.0
2024-07-03,7269.T,3,52.14,🟡 監視,False,41.9,34.16,23.94,1698.6363525390625,1841.0,1627.0,8.3811,5,WIN,1841.0
2024-07-05,9984.T,1,55.5,🟡 監視,True,42.96,34.81,22.23,2784.484375,3023.0,2665.0,1.5145,5,HOLD,2826.65478515625
2024-07-05,8031.T,2,54.63,🟡 監視,True,40.08,33.53,26.39,3638.644775390625,3866.0,3525.0,-3.1233,3,LOSS,3525.0
2024-07-05,8306.T,3,54.03,🔴 買わない,True,38.07,34.23,27.7,1695.7760009765625,1808.0,1640.0,-3.2891,5,LOSS,1640.0
2024-07-08,9984.T,1,55.11,🟡 監視,True,41.68,34.58,23.74,2795.647216796875,3035.0,2676.0,1.3753,5,HOLD,2834.0966796875
2024-07-08,8306.T,2,53.2,🔴 買わない,True,35.3,39.84,24.86,1672.4373779296875,1788.0,1615.0,-0.8094,5,TIMEOUT_LOSS,1658.9012451171875
2024-07-08,9501.T,3,47.67,🔴 買わない,True,37.15,37.53,25.32,827.5,884.0,799.0,-0.4471,5,TIMEOUT_LOSS,823.7999877929688
2024-07-09,5803.T,1,65.5,🔴 買わない,True,35.73,34.2,30.07,556.4035034179688,614.0,528.0,-4.1291,5,TIMEOUT_LOSS,533.4290771484375
2024-07-09,9984.T,2,54.46,🔴 買わない,True,39.51,37.4,23.09,2909.75537109375,3155.0,2787.0,-3.2822,5,TIMEOUT_LOSS,2814.251953125
2024-07-09,4980.T,3,54.22,🔴 買わない,True,38.7,40.24,21.06,2559.291748046875,2805.0,2437.0,-2.3322,5,TIMEOUT_LOSS,2499.604248046875
2024-07-10,7269.T,1,67.96,🟡 監視,True,43.93,32.54,23.53,1833.8203125,1984.0,1759.0,-4.08,5,LOSS,1759.0
2024-07-10,5803.T,2,65.93,🔴 買わない,True,37.17,34.39,28.45,566.7581787109375,623.0,539.0,-4.8977,2,LOSS,539.0
2024-07-10,8306.T,3,55.02,🟡 監視,True,41.38,37.02,21.6,1673.837890625,1790.0,1616.0,-1.0039,5,TIMEOUT_LOSS,1657.0340576171875
2024-07-11,4980.T,1,54.56,🔴 買わない,True,39.84,44.08,16.08,2543.50146484375,2777.0,2427.0,-4.5804,4,LOSS,2427.0
2024-07-11,7269.T,2,54.31,🔴 買わない,True,39.0,40.0,21.0,1866.7801513671875,2020.0,1790.0,-4.113,4,LOSS,1790.0
2024-07-11,5803.T,3,54.28,🔴 買わない,True,38.89,37.56,23.54,549.6083374023438,610.0,519.0,-5.5691,4,LOSS,519.0
2024-07-12,7269.T,1,55.21,🟡 監視,True,42.01,31.31,26.67,1796.5609130859375,1953.0,1718.0,-2.6589,5,TIMEOUT_LOSS,1748.7928466796875
2024-07-12,8306.T,2,55.05,🟡 監視,True,41.47,32.1,26.43,1633.695556640625,1749.0,1576.0,-0.1714,5,TIMEOUT_LOSS,1630.894775390625
2024-07-12,4980.T,3,55.0,🟡 監視,True,41.32,34.85,23.82,2530.237548828125,2760.0,2415.0,-4.5544,3,LOSS,2415.0
2024-07-16,4980.T,1,55.34,🟡 監視,True,42.44,40.15,17.41,2569.081787109375,2787.0,2460.0,-4.2459,2,LOSS,2460.0
2024-07-16,8306.T,2,54.51,🔴 買わない,True,39.69,37.39,22.92,1658.9012451171875,1768.0,1604.0,-0.4502,5,TIMEOUT_LOSS,1651.432861328125
2024-07-16,9984.T,3,52.89,🔴 買わない,True,34.26,49.24,16.5,2834.0966796875,3082.0,2710.0,-4.3787,2,LOSS,2710.0
2024-07-17,4980.T,1,52.68,🟡 監視,True,43.73,37.49,18.78,2499.604248046875,2730.0,2384.0,-4.6249,1,LOSS,2384.0
2024-07-17,7269.T,2,50.78,🔴 買わない,True,37.38,40.14,22.48,1815.6683349609375,1971.0,1738.0,-4.2777,2,LOSS,1738.0
2024-07-17,9984.T,3,50.03,🔴 買わない,True,34.88,47.55,17.57,2814.251953125,3067.0,2688.0,-4.4862,1,LOSS,2688.0
2024-07-18,7269.T,1,48.63,🟡 監視,True,40.37,33.54,26.09,1751.1812744140625,1912.0,1671.0,-4.5787,5,LOSS,1671.0
2024-07-18,9501.T,2,43.07,🟡 監視,True,42.12,29.6,28.28,820.9000244140625,870.0,796.0,-3.0333,1,LOSS,796.0
2024-07-18,4980.T,3,42.69,🟡 監視,True,44.89,33.08,22.03,2321.8056640625,2576.0,2195.0,-5.4615,5,LOSS,2195.0
2024-07-19,7269.T,1,46.95,🔴 買わない,True,34.76,42.52,22.72,1751.658935546875,1907.0,1674.0,-4.4335,4,LOSS,1674.0
2024-07-19,9509.T,2,39.4,🟡 監視,True,40.04,37.63,22.33,1066.5943603515625,1202.0,999.0,-6.3374,3,LOSS,999.0
2024-07-19,9501.T,3,39.35,🔴 買わない,True,39.85,29.58,30.57,796.5999755859375,848.0,771.0,-3.2137,3,LOSS,771.0
2024-07-22,8306.T,1,31.87,🔴 買わない,True,35.21,33.82,30.97,1630.894775390625,1738.0,1577.0,-3.3046,3,LOSS,1577.0
2024-07-22,7269.T,2,31.42,🔴 買わない,True,33.71,38.91,27.38,1748.7928466796875,1895.0,1676.0,-4.1625,3,LOSS,1676.0
2024-07-22,7203.T,3,29.78,🔴 買わない,True,32.31,36.53,31.16,2902.3076171875,3067.0,2820.0,-2.8359,4,LOSS,2820.0
2024-07-23,9509.T,1,40.0,🔴 買わない,True,31.88,42.43,25.7,1021.8953247070312,1161.0,953.0,-6.7419,2,LOSS,953.0
2024-07-23,4980.T,2,30.44,🔴 買わない,True,30.46,45.98,23.56,2345.806884765625,2626.0,2206.0,-5.9599,2,LOSS,2206.0
2024-07-23,8306.T,3,30.11,🔴 買わない,True,29.37,34.74,35.89,1651.432861328125,1752.0,1601.0,-3.0539,2,LOSS,1601.0
2024-07-24,9509.T,1,39.21,🔴 買わない,True,29.25,36.82,33.93,970.0635375976562,1114.0,898.0,-0.049,5,TIMEOUT_LOSS,969.5880126953125
2024-07-24,8306.T,2,29.69,🔴 買わない,True,27.96,33.55,38.49,1627.1607666015625,1728.0,1577.0,-3.0827,1,LOSS,1577.0
2024-07-24,7269.T,3,29.22,🔴 買わない,True,26.4,38.75,34.85,1699.114013671875,1845.0,1626.0,-4.3031,1,LOSS,1626.0
2024-07-25,9984.T,1,48.88,🔴 買わない,True,31.05,34.87,34.07,2323.091064453125,2623.0,2173.0,-6.4608,5,LOSS,2173.0
2024-07-25,7269.T,2,43.07,🔴 買わない,True,36.04,30.97,32.99,1625.0732421875,1778.0,1549.0,3.1452,5,HOLD,1676.185302734375
2024-07-25,8306.T,3,32.62,🔴 買わない,True,37.73,26.62,35.66,1563.6800537109375,1670.0,1511.0,3.0149,5,HOLD,1610.8238525390625
2024-07-26,5803.T,1,41.02,🔴 買わない,True,29.19,37.56,33.25,454.0699462890625,533.0,415.0,-3.4384,5,TIMEOUT_LOSS,438.4570007324219
2024-07-26,7203.T,2,38.07,🔴 買わない,True,35.58,32.2,32.22,2732.302001953125,2911.0,2643.0,-3.2684,4,LOSS,2643.0
2024-07-26,9984.T,3,36.72,🔴 買わない,True,31.09,34.8,34.11,2275.71142578125,2579.0,2124.0,-6.6665,4,LOSS,2124.0
2024-07-29,4980.T,1,39.66,🔴 買わない,True,34.8,36.55,28.65,2285.48779296875,2584.0,2136.0,-6.5407,4,LOSS,2136.0
2024-07-29,9984.T,2,36.94,🔴 買わない,True,31.83,41.93,26.24,2327.55615234375,2630.0,2176.0,-6.5114,3,LOSS,2176.0
2024-07-29,8306.T,3,30.66,🔴 買わない,True,31.18,33.24,35.58,1592.6197509765625,1697.0,1541.0,-3.2412,4,LOSS,1541.0
2024-07-30,9984.T,1,35.47,🔴 買わない,True,26.92,51.03,22.05,2305.974853515625,2593.0,2163.0,-6.2002,2,LOSS,2163.0
2024-07-30,8306.T,2,30.2,🔴 買わない,True,29.64,34.33,36.03,1568.814453125,1674.0,1516.0,-3.3665,3,LOSS,1516.0
2024-07-30,7203.T,3,25.56,🔴 買わない,True,34.48,33.81,31.71,2814.48681640625,3004.0,2720.0,-3.3572,1,LOSS,2720.0
2024-07-31,9984.T,1,49.07,🔴 買わない,True,31.67,43.14,25.19,2272.734619140625,2567.0,2126.0,-6.4563,1,LOSS,2126.0
2024-07-31,8306.T,2,44.17,🔴 買わない,True,35.65,30.32,34.04,1633.695556640625,1748.0,1577.0,-3.4704,2,LOSS,1577.0
2024-07-31,9509.T,3,38.15,🔴 買わない,True,25.72,51.53,22.74,969.5880126953125,1104.0,903.0,-6.8677,3,LOSS,903.0
2024-08-01,9984.T,1,52.25,🔴 買わない,True,32.13,48.04,19.83,2122.16162109375,2431.0,1968.0,-7.2644,1,LOSS,1968.0
2024-08-01,8306.T,2,47.24,🔴 買わない,True,35.74,31.61,32.65,1610.8238525390625,1731.0,1551.0,-3.7139,1,LOSS,1551.0
2024-08-01,8058.T,3,46.4,🔴 買わない,True,36.99,35.15,27.86,2875.9423828125,3098.0,2765.0,-3.8576,1,LOSS,2765.0
2024-08-02,8306.T,1,53.11,🔴 買わない,True,28.92,37.27,33.8,1415.2471923828125,1569.0,1338.0,-5.4582,1,LOSS,1338.0
2024-08-02,4980.T,2,47.21,🔴 買わない,True,25.47,38.35,36.17,1976.945556640625,2328.0,1801.0,-8.8999,1,LOSS,1801.0
2024-08-02,9984.T,3,45.98,🔴 買わない,True,21.37,41.12,37.51,1951.743896484375,2274.0,1791.0,-8.2359,1,LOSS,1791.0
2024-08-05,9984.T,1,45.57,🔴 買わない,True,20.01,37.19,42.79,1587.59033203125,1976.0,1393.0,23.0938,5,HOLD,1954.2244873046875
2024-08-05,8306.T,2,44.03,🔴 買わない,True,14.87,44.76,40.38,1162.7244873046875,1373.0,1058.0,18.0847,2,WIN,1373.0
2024-08-05,5803.T,3,43.7,🔴 買わない,True,13.78,51.74,34.48,357.5608825683594,447.0,313.0,25.0137,4,WIN,447.0
2024-08-06,4980.T,1,48.16,🔴 買わない,True,28.63,38.22,33.14,1811.779052734375,2226.0,1605.0,14.0666,5,HOLD,2066.634033203125
2024-08-06,9984.T,2,47.99,🔴 買わない,True,28.07,37.35,34.58,1779.0933837890625,2197.0,1570.0,11.7401,5,HOLD,1987.960693359375
2024-08-06,8306.T,3,47.88,🔴 買わない,True,27.71,37.88,34.41,1230.406005859375,1476.0,1108.0,10.5842,5,HOLD,1360.635009765625
2024-08-07,9984.T,1,49.6,🔴 買わない,True,33.44,43.6,22.96,1871.3720703125,2297.0,1658.0,8.5233,5,HOLD,2030.875244140625
2024-08-07,8031.T,2,37.15,🔴 買わない,True,32.53,43.91,23.57,2731.820556640625,3272.0,2462.0,4.9152,5,HOLD,2866.0947265625
2024-08-07,7203.T,3,37.01,🔴 買わない,True,32.05,42.92,25.02,2348.614990234375,2771.0,2138.0,6.2787,5,HOLD,2496.078369140625
2024-08-08,9984.T,1,49.48,🔴 買わない,True,33.04,44.13,22.84,1794.72119140625,2238.0,1573.0,16.7934,5,HOLD,2096.115478515625
2024-08-08,4980.T,2,34.68,🔴 買わない,True,34.46,41.56,23.99,1841.1490478515625,2277.0,1623.0,15.5575,5,HOLD,2127.5849609375
2024-08-08,6526.T,3,25.29,🔴 買わない,True,33.56,46.64,19.8,2517.889404296875,3182.0,2186.0,25.7045,5,HOLD,3165.100341796875
2024-08-09,9984.T,1,47.98,🔴 買わない,False,28.04,38.94,33.02,1882.2867431640625,2353.0,1647.0,9.0538,5,HOLD,2052.704833984375
2024-08-09,6526.T,2,23.39,🔴 買わない,False,27.25,36.31,36.44,2483.37158203125,3149.0,2150.0,26.8034,4,WIN,3149.0
2024-08-09,9509.T,3,23.25,🔴 買わない,False,26.77,39.12,34.11,905.202392578125,1081.0,817.0,8.6888,5,HOLD,983.8536376953125
2024-08-13,5803.T,1,47.72,🔴 買わない,False,27.17,40.04,32.79,545.4016723632812,670.0,483.0,22.3079,5,HOLD,667.0693969726562
2024-08-13,9509.T,2,26.65,🔴 買わない,False,27.97,46.97,25.06,955.7979125976562,1137.0,865.0,4.1294,5,HOLD,995.2661743164062
2024-08-13,7203.T,3,26.47,🔴 買わない,False,27.36,50.43,22.21,2375.3837890625,2814.0,2156.0,6.2475,5,HOLD,2523.786376953125
2024-08-14,5803.T,1,47.91,🔴 買わない,False,27.82,40.48,31.7,584.2318115234375,713.0,520.0,12.9881,5,HOLD,660.1123657226562
2024-08-14,6526.T,2,26.86,🟡 監視(拮抗),False,28.68,43.36,27.96,2801.70361328125,3501.0,2452.0,10.3012,5,HOLD,3090.311767578125
2024-08-14,9509.T,3,26.33,🔴 買わない,False,26.9,50.97,22.13,967.6859130859375,1147.0,878.0,-0.344,5,TIMEOUT_LOSS,964.3572998046875
2024-08-15,5803.T,1,47.59,🔴 買わない,False,26.75,41.33,31.93,577.1129760742188,702.0,515.0,13.4847,5,HOLD,654.9349975585938
2024-08-15,7269.T,2,30.32,🔴 買わない,False,23.96,54.29,21.75,1628.894775390625,1925.0,1481.0,-1.8768,5,TIMEOUT_LOSS,1598.3231201171875
2024-08-15,6526.T,3,26.52,🔴 買わない,False,27.53,42.74,29.73,3022.234375,3736.0,2666.0,1.967,5,HOLD,3081.68212890625
